,fbcsp,eegnet,safka_csp,multikernel_safka_csp,csp
2511,0.9999,0.9484,0.8815,1.0,0.8381
2512,0.9995,0.2821,0.9974,0.9999,0.7342
2513,1.0,0.9969,1.0,1.0,0.9994
2514,1.0,0.8884,0.9994,1.0,0.6434
2515,1.0,0.9026,0.9997,1.0,0.9995
2516,0.976,0.9702,0.997,1.0,0.0389
2517,0.9987,0.9872,0.9996,0.9879,0.9219
2518,0.182,0.5785,0.028,0.0133,0.7882
2519,1.0,0.797,0.9999,1.0,0.8966
2520,0.9961,0.893,0.9993,0.999,0.6452
2521,0.0147,0.5018,0.0473,0.111,0.9193
2522,0.9947,0.993,0.9998,0.9998,0.9905
2523,0.9998,0.9178,0.9989,0.9997,0.9797
2524,0.9987,0.7787,0.9968,1.0,0.3939
2525,0.9999,0.842,1.0,1.0,1.0
2526,1.0,0.9712,0.9999,1.0,0.9288
2527,0.5168,0.743,0.5733,0.0875,0.074
2528,0.9995,0.7034,0.9974,1.0,0.8909
2529,1.0,0.8673,0.9999,0.9999,0.9822
2530,0.0487,0.9513,0.9698,0.8664,0.4661
2531,1.0,0.9557,1.0,1.0,0.9782
2532,1.0,0.9533,0.9915,0.9971,0.9096
2533,0.0001,0.0682,0.01,0.0236,0.5969
2534,1.0,0.9867,0.9994,0.9996,0.9993
2535,0.0266,0.9905,0.0664,0.7999,0.83
2536,1.0,0.9561,1.0,1.0,0.946
2537,1.0,0.8785,1.0,1.0,0.9157
2538,0.9969,0.9995,0.9996,0.9935,0.9955
2539,0.9835,0.9967,0.97,0.9997,0.9595
2540,0.9936,0.5581,0.9851,0.9998,0.7235
2541,1.0,0.8195,0.999,1.0,0.8238
2542,1.0,0.0324,1.0,1.0,0.9963
2543,1.0,0.9869,1.0,1.0,0.9682
2544,1.0,0.9807,0.9999,1.0,0.9965
2545,0.9997,0.9637,1.0,1.0,0.8849
2546,1.0,0.9926,1.0,1.0,0.794
2547,1.0,0.9026,1.0,1.0,0.9574
2548,0.8944,0.8439,0.9936,0.9797,0.7414
2549,1.0,0.9221,1.0,1.0,0.9757
2550,0.9997,0.9677,0.9948,1.0,0.9897
2551,0.9987,0.6111,0.9999,1.0,0.9984
2552,0.6702,0.5204,0.7205,0.9911,0.0941
2553,0.9992,0.9754,0.9999,1.0,0.9949
2554,0.9661,0.9978,0.9998,0.9999,0.9974
2555,0.9988,0.8493,0.9998,1.0,0.9907
2556,0.1263,0.955,0.1204,0.867,0.7073
2557,0.9996,0.9873,1.0,1.0,0.9824
2558,0.9982,0.9726,0.6623,0.7542,0.9993
2559,1.0,0.1327,0.9993,1.0,0.8456
2560,1.0,0.9712,0.9997,1.0,0.9483
2561,0.9999,0.7859,0.9982,1.0,0.9836
2562,1.0,0.7082,1.0,1.0,0.4856
2563,0.9998,0.9236,0.9999,1.0,0.797
2564,1.0,0.6787,0.9999,1.0,0.5294
2565,1.0,0.8267,1.0,1.0,0.9138
2566,0.9999,0.1646,0.9875,1.0,0.9471
2567,0.9999,0.9621,0.9848,0.9999,0.9768
2568,0.9999,0.9571,1.0,1.0,0.9524
2569,1.0,0.9804,1.0,1.0,0.8267
2570,0.9999,0.6643,1.0,1.0,0.9927
2571,0.9994,0.8601,0.9994,1.0,0.9982
2572,1.0,0.0722,0.9999,1.0,0.2643
2573,0.0,0.9382,0.0005,0.0004,0.9254
2574,0.9983,0.9486,0.9997,1.0,0.7454
2575,1.0,0.5421,0.9999,1.0,0.9988
2576,1.0,0.9834,1.0,1.0,0.9795
2577,0.9997,0.8552,0.9936,0.998,0.5007
2578,0.999,0.952,0.9926,0.9995,0.2345
2579,0.9995,0.8026,0.9999,1.0,0.4796
2580,1.0,0.9743,1.0,1.0,0.9969
2581,0.9996,0.9819,0.9999,1.0,0.9999
2582,1.0,0.0034,1.0,1.0,0.9971
2583,0.001,0.8087,0.0002,0.0,0.7292
2584,1.0,0.6665,1.0,1.0,0.9986
2585,0.9947,0.5073,0.9994,0.9952,0.9891
2586,1.0,0.9701,0.9998,1.0,0.9996
2587,0.9996,0.8986,0.9999,1.0,0.9882
2588,1.0,0.5474,1.0,1.0,0.9619
2589,0.9907,0.9278,0.992,0.9925,0.9853
2590,0.9973,0.9734,0.9985,0.9749,0.7711
2591,0.1451,0.3934,0.0027,0.0029,0.1781
2592,0.7913,0.2947,0.7919,0.9693,0.4867
2593,0.7037,0.6492,0.4444,0.2847,0.5449
2594,0.3589,0.758,0.7726,0.5172,0.4881
2595,0.3169,0.6062,0.7498,0.7841,0.4884
2596,0.5446,0.4677,0.6296,0.821,0.489
2597,0.7476,0.6144,0.427,0.4322,0.4835
2598,0.7225,0.7026,0.3885,0.3973,0.4929
2599,0.2852,0.5207,0.2235,0.0971,0.4887
2600,0.3407,0.2705,0.2514,0.2521,0.4827
2601,0.5878,0.3956,0.7873,0.7346,0.4784
2602,0.4476,0.3732,0.9205,0.9859,0.4942
2603,0.69,0.7679,0.9385,0.9682,0.5213
2604,0.7149,0.5375,0.6983,0.9334,0.5212
2605,0.4723,0.4627,0.868,0.8816,0.4991
2606,0.5254,0.421,0.5013,0.4664,0.4838
2607,0.3314,0.3047,0.6473,0.4625,0.5298
2608,0.5423,0.8785,0.5641,0.8299,0.4816
2609,0.6605,0.3633,0.5029,0.4191,0.5048
2610,0.4074,0.6525,0.8655,0.9672,0.4555
2611,0.7217,0.4273,0.5888,0.7871,0.5234
2612,0.2388,0.8441,0.7768,0.7696,0.5072
2613,0.4977,0.8254,0.8321,0.771,0.5335
2614,0.334,0.6669,0.7705,0.5391,0.4844
2615,0.6059,0.3699,0.5068,0.8799,0.4912
2616,0.745,0.5914,0.967,0.9463,0.5068
2617,0.6378,0.6073,0.8013,0.9576,0.5129
2618,0.6925,0.7778,0.8538,0.9285,0.487
2619,0.7787,0.5287,0.5525,0.8649,0.4911
2620,0.5356,0.6285,0.3676,0.7316,0.4917
2621,0.7778,0.8379,0.9147,0.9472,0.5048
2622,0.759,0.2933,0.7303,0.7189,0.5022
2623,0.6509,0.8613,0.6317,0.6624,0.5053
2624,0.7365,0.4594,0.7332,0.8147,0.5276
2625,0.5522,0.3275,0.4154,0.4386,0.5267
2626,0.5536,0.6134,0.4194,0.59,0.5126
2627,0.8274,0.507,0.9371,0.9549,0.5118
2628,0.4831,0.4485,0.2194,0.1202,0.4917
2629,0.4479,0.5723,0.6644,0.7104,0.4893
2630,0.6873,0.5015,0.3548,0.499,0.5197
2631,0.4637,0.4773,0.6949,0.6206,0.5031
2632,0.5071,0.4835,0.6716,0.6621,0.499
2633,0.8456,0.4697,0.5934,0.8004,0.5182
2634,0.2243,0.728,0.3734,0.4674,0.516
2635,0.8544,0.5454,0.7555,0.7322,0.4875
2636,0.5005,0.6221,0.6609,0.3051,0.4957
2637,0.9499,0.5046,0.7868,0.6527,0.4835
2638,0.3105,0.0811,0.163,0.3012,0.4807
2639,0.3818,0.5688,0.3591,0.6196,0.489
2640,0.8951,0.3645,0.3672,0.4629,0.5174
2641,0.7201,0.52,0.3778,0.4813,0.5003
2642,0.8277,0.8857,0.6615,0.8129,0.5103
2643,0.5716,0.6811,0.7839,0.7573,0.5144
2644,0.5231,0.535,0.2345,0.4562,0.4976
2645,0.6919,0.5016,0.3415,0.6008,0.4994
2646,0.2325,0.3729,0.8591,0.9627,0.5036
2647,0.5342,0.6572,0.8107,0.689,0.5084
2648,0.5532,0.7395,0.5858,0.6269,0.5016
2649,0.6445,0.5714,0.3027,0.57,0.512
2650,0.5842,0.6556,0.4572,0.3554,0.4793
2651,0.5886,0.5696,0.5452,0.3412,0.5063
2652,0.833,0.6087,0.83,0.8645,0.5145
2653,0.7904,0.7404,0.8254,0.8232,0.4905
2654,0.6044,0.4047,0.3546,0.2654,0.5109
2655,0.7233,0.7372,0.643,0.8487,0.5216
2656,0.2457,0.5532,0.2582,0.3839,0.4966
2657,0.6331,0.6341,0.5313,0.3468,0.4996
2658,0.5673,0.4959,0.4212,0.6108,0.5262
2659,0.8165,0.7727,0.8822,0.904,0.4636
2660,0.7065,0.724,0.868,0.9247,0.4969
2661,0.6328,0.643,0.7844,0.963,0.5053
2662,0.7737,0.8324,0.8697,0.9155,0.4984
2663,0.8654,0.5869,0.775,0.9125,0.5253
2664,0.7588,0.7762,0.3401,0.5786,0.5175
2665,0.6187,0.8275,0.7873,0.5762,0.4777
2666,0.3765,0.6047,0.5046,0.4233,0.4814
2667,0.7388,0.8349,0.8937,0.9506,0.4655
2668,0.8423,0.7909,0.6431,0.6226,0.4971
2669,0.2991,0.725,0.4048,0.4025,0.5061
2670,0.8718,0.8018,0.9256,0.9666,0.4879
2671,0.3086,0.898,0.4656,0.261,0.5008
2672,0.6478,0.4687,0.7208,0.8434,0.4826
2673,0.4612,0.568,0.752,0.7844,0.5048
2674,0.6603,0.7077,0.8204,0.833,0.4885
2675,0.3218,0.5617,0.4995,0.3956,0.494
2676,0.5551,0.3322,0.5393,0.6588,0.4856
2677,0.8455,0.5061,0.4949,0.5497,0.4707
2678,0.8782,0.3251,0.7757,0.9022,0.501
2679,0.6702,0.4262,0.7816,0.7595,0.4885
2680,0.6643,0.4998,0.6616,0.7524,0.4914
2681,0.5,0.2271,0.5482,0.7323,0.4965
2682,0.5137,0.601,0.8905,0.9179,0.471
2683,0.8539,0.5862,0.9876,0.9977,0.4711
2684,0.4445,0.457,0.7547,0.5501,0.4837
2685,0.4529,0.4315,0.5882,0.6527,0.492
2686,0.573,0.6727,0.7258,0.742,0.5058
2687,0.3056,0.4373,0.5693,0.4407,0.4915
2688,0.7749,0.4469,0.7389,0.6711,0.4912
2689,0.5214,0.6835,0.7672,0.9458,0.4905
2690,0.5927,0.4474,0.6726,0.7103,0.4956
2691,0.8392,0.7567,0.7485,0.8497,0.5011
2692,0.8563,0.4894,0.7278,0.8005,0.4793
2693,0.2778,0.654,0.4656,0.6633,0.485
2694,0.6166,0.8285,0.7978,0.6915,0.4802
2695,0.4049,0.5933,0.369,0.2863,0.49
2696,0.5499,0.4812,0.4311,0.5145,0.4903
2697,0.8046,0.6009,0.6992,0.7334,0.4949
2698,0.4605,0.6876,0.7347,0.8816,0.5323
2699,0.7065,0.7318,0.6691,0.776,0.5222
2700,0.7501,0.4619,0.6347,0.7966,0.5013
2701,0.726,0.7731,0.6544,0.7318,0.5024
2702,0.3785,0.6882,0.6693,0.7615,0.5135
2703,0.5472,0.8353,0.6644,0.6917,0.5
2704,0.9555,0.4825,0.892,0.9335,0.5111
2705,0.3165,0.7231,0.5552,0.5336,0.5359
2706,0.5759,0.8147,0.8628,0.827,0.5015
2707,0.2894,0.5911,0.6507,0.248,0.4794
2708,0.5424,0.909,0.578,0.4925,0.5276
2709,0.6404,0.3877,0.4092,0.3468,0.5199
2710,0.5948,0.7602,0.5907,0.8008,0.4885
2711,0.8187,0.4562,0.7558,0.7429,0.5066
2712,0.3855,0.3992,0.5252,0.7593,0.4892
2713,0.7888,0.2226,0.8375,0.6479,0.4815
2714,0.3224,0.8099,0.4511,0.7727,0.5176
2715,0.3644,0.4808,0.7295,0.3192,0.4838
2716,0.3755,0.2573,0.8623,0.8343,0.4632
2717,0.795,0.5995,0.8078,0.3568,0.495
2718,0.6558,0.6017,0.3528,0.2684,0.5014
2719,0.7449,0.618,0.6543,0.6059,0.5036
2720,0.4955,0.7985,0.7694,0.6328,0.4983
2721,0.6646,0.7037,0.2266,0.4461,0.5146
2722,0.665,0.8201,0.7754,0.9055,0.5171
2723,0.5967,0.5268,0.3912,0.4812,0.5114
2724,0.1318,0.9002,0.421,0.3753,0.5038
2725,0.552,0.8519,0.7416,0.8326,0.4942
2726,0.8661,0.2913,0.7836,0.9513,0.4606
2727,0.2567,0.6124,0.2324,0.3669,0.4939
2728,0.6867,0.4385,0.8702,0.947,0.4773
2729,0.4014,0.5115,0.2251,0.1581,0.5164
2730,0.6357,0.9488,0.7317,0.778,0.4956
2731,0.576,0.7669,0.2754,0.4334,0.5252
2732,0.9011,0.4843,0.9219,0.835,0.4737
2733,0.5172,0.5446,0.7774,0.6972,0.5162
2734,0.5371,0.7307,0.4233,0.3808,0.513
2735,0.5919,0.3904,0.7439,0.9354,0.5134
2736,0.191,0.7689,0.444,0.6071,0.5373
2737,0.4172,0.5253,0.6288,0.7651,0.5578
2738,0.6999,0.5153,0.6977,0.8325,0.5287
2739,0.4541,0.6663,0.7736,0.384,0.5378
2740,0.6903,0.699,0.3712,0.7601,0.5362
2741,0.438,0.2892,0.8223,0.7998,0.4911
2742,0.3772,0.4164,0.3899,0.425,0.4766
2743,0.5722,0.6052,0.6381,0.2979,0.4816
2744,0.4929,0.3829,0.7922,0.9057,0.4927
2745,0.7137,0.0506,0.6296,0.6485,0.527
2746,0.3357,0.3417,0.6653,0.6085,0.4276
2747,0.6322,0.471,0.5076,0.7132,0.5267
2748,0.7882,0.7179,0.3562,0.4483,0.4992
2749,0.7232,0.572,0.5415,0.4906,0.5509
2750,0.3295,0.4954,0.5959,0.888,0.4756
2751,0.8727,0.6685,0.9441,0.942,0.5167
2752,0.5623,0.5655,0.5005,0.7303,0.5892
2753,0.2793,0.6681,0.5777,0.4126,0.5276
2754,0.593,0.5004,0.7704,0.8355,0.4931
2755,0.319,0.604,0.5057,0.5418,0.5263
2756,0.2994,0.7072,0.8339,0.9365,0.4663
2757,0.6817,0.5435,0.5702,0.8017,0.4875
2758,0.8907,0.5158,0.9714,0.9725,0.469
2759,0.5235,0.2689,0.6613,0.6028,0.5197
2760,0.6397,0.6447,0.7382,0.7816,0.4838
2761,0.7501,0.2983,0.8848,0.9418,0.4283
2762,0.5078,0.6722,0.5606,0.423,0.4803
2763,0.7097,0.7074,0.8215,0.9256,0.4975
2764,0.7712,0.5752,0.252,0.1723,0.5495
2765,0.3739,0.4747,0.4023,0.3631,0.5651
2766,0.3229,0.3346,0.2253,0.3384,0.4997
2767,0.443,0.2788,0.9771,0.9849,0.4683
2768,0.5789,0.4767,0.912,0.574,0.5651
2769,0.0468,0.3881,0.4281,0.5635,0.4664
2770,0.8516,0.6262,0.7125,0.4002,0.5104
2771,0.6686,0.212,0.6655,0.8354,0.4674
2772,0.7808,0.8075,0.5097,0.7207,0.4927
2773,0.428,0.8038,0.7379,0.6867,0.4243
2774,0.6251,0.7436,0.8045,0.7398,0.4993
2775,0.6318,0.3991,0.7652,0.7937,0.494
2776,0.6296,0.2705,0.3926,0.6542,0.5127
2777,0.3599,0.689,0.2614,0.188,0.5066
2778,0.7598,0.3172,0.4007,0.6836,0.5636
2779,0.7589,0.3268,0.3283,0.3106,0.4869
2780,0.7643,0.6489,0.9196,0.9757,0.451
2781,0.7053,0.6962,0.6332,0.5685,0.491
2782,0.5348,0.5279,0.4853,0.6233,0.4689
2783,0.8239,0.928,0.7899,0.7398,0.5521
2784,0.7189,0.3139,0.707,0.6477,0.5157
2785,0.5213,0.5307,0.7044,0.4911,0.5462
2786,0.4437,0.7392,0.3861,0.6717,0.4095
2787,0.4686,0.385,0.4365,0.7582,0.4393
2788,0.9554,0.5623,0.7547,0.6991,0.4567
2789,0.8897,0.2762,0.7495,0.9572,0.4534
2790,0.97,0.5148,0.6954,0.6737,0.4711
2791,0.5908,0.6954,0.9601,0.9558,0.5049
2792,0.6393,0.534,0.4353,0.6277,0.5145
2793,0.6214,0.575,0.5685,0.7049,0.5034
2794,0.3722,0.5422,0.498,0.5969,0.4959
2795,0.5101,0.8501,0.6929,0.5921,0.4936
2796,0.3163,0.7275,0.6242,0.5119,0.4811
2797,0.5789,0.8796,0.8729,0.5742,0.4636
2798,0.8715,0.7776,0.5204,0.4673,0.4838
2799,0.9312,0.5818,0.836,0.8538,0.4721
2800,0.5237,0.5052,0.4664,0.4228,0.5261
2801,0.5905,0.5934,0.3197,0.3376,0.4969
2802,0.6661,0.5874,0.9699,0.9586,0.5043
2803,0.664,0.8059,0.8016,0.7443,0.4969
2804,0.8942,0.7221,0.9756,0.9832,0.492
2805,0.5646,0.652,0.4104,0.7731,0.4347
2806,0.577,0.7109,0.8557,0.9554,0.5073
2807,0.8362,0.6824,0.713,0.7209,0.4438
2808,0.7546,0.4661,0.9135,0.8615,0.5089
2809,0.8596,0.8394,0.5818,0.7986,0.4265
2810,0.3275,0.7088,0.7333,0.5876,0.528
2811,0.5246,0.5275,0.6363,0.35,0.4738
2812,0.572,0.6333,0.2764,0.3554,0.4685
2813,0.5355,0.6656,0.5615,0.8372,0.5031
2814,0.4695,0.8368,0.7135,0.7248,0.4933
2815,0.7118,0.5096,0.6012,0.8262,0.4801
2816,0.5638,0.7032,0.5549,0.3997,0.5587
2817,0.7467,0.1988,0.8117,0.8891,0.5224
2818,0.3925,0.3787,0.4385,0.256,0.483
2819,0.4015,0.2775,0.6599,0.5958,0.468
2820,0.888,0.4827,0.3287,0.4707,0.5676
2821,0.2271,0.3446,0.3271,0.4042,0.5088
2822,0.865,0.4395,0.583,0.7304,0.5432
2823,0.7663,0.51,0.7658,0.7803,0.5038
2824,0.4604,0.3536,0.4282,0.6058,0.5228
2825,0.9554,0.3833,0.8247,0.762,0.4626
2826,0.8891,0.3253,0.7187,0.6738,0.4836
2827,0.6116,0.6659,0.7147,0.8326,0.4721
2828,0.8301,0.6168,0.6685,0.6133,0.5149
2829,0.4903,0.5043,0.3507,0.6589,0.5131
2830,0.7339,0.1762,0.8295,0.9057,0.4866
2831,0.6074,0.8284,0.423,0.4075,0.547
2832,0.403,0.4125,0.529,0.64,0.4593
2833,0.5223,0.389,0.5387,0.4448,0.4566
2834,0.8367,0.6429,0.6998,0.7727,0.4818
2835,0.6734,0.1811,0.7972,0.8465,0.4472
2836,0.9676,0.325,0.7792,0.8841,0.5138
2837,0.5385,0.6565,0.4435,0.3634,0.5113
2838,0.7,0.5272,0.6449,0.8217,0.4344
2839,0.7641,0.6488,0.8057,0.9592,0.3804
2840,0.791,0.5733,0.6294,0.6889,0.5319
2841,0.676,0.6342,0.8285,0.9219,0.5035
2842,0.6609,0.725,0.462,0.4728,0.4557
2843,0.6747,0.2588,0.9497,0.9868,0.5402
2844,0.6505,0.6806,0.74,0.8271,0.4729
2845,0.1166,0.7661,0.3851,0.3946,0.5269
2846,0.6952,0.5102,0.6744,0.7779,0.4585
2847,0.184,0.582,0.9381,0.9577,0.543
2848,0.3638,0.6555,0.46,0.5149,0.4447
2849,0.7294,0.423,0.8885,0.8987,0.5355
2850,0.4211,0.1673,0.3193,0.2476,0.5018
2851,0.5402,0.6285,0.6014,0.743,0.4184
2852,0.2224,0.9454,0.2987,0.2966,0.5137
2853,0.3678,0.7604,0.3524,0.4965,0.3995
2854,0.5249,0.6803,0.459,0.3913,0.5049
2855,0.3362,0.7995,0.4742,0.3342,0.4729
2856,0.4449,0.561,0.293,0.2718,0.5255
2857,0.5391,0.3145,0.347,0.4863,0.4287
2858,0.8284,0.7176,0.6205,0.5343,0.5115
2859,0.7419,0.5499,0.8381,0.9296,0.4432
2860,0.803,0.9049,0.3666,0.6471,0.4751
2861,0.07,0.3424,0.7956,0.7053,0.463
2862,0.6055,0.6764,0.5105,0.7758,0.5023
2863,0.8095,0.6041,0.8613,0.8274,0.5067
2864,0.5192,0.8372,0.2995,0.4134,0.5125
2865,0.7801,0.5065,0.8051,0.7984,0.532
2866,0.6559,0.3296,0.2613,0.3188,0.4977
2867,0.6577,0.5519,0.248,0.4691,0.516
2868,0.7287,0.8688,0.5634,0.7263,0.5023
2869,0.716,0.5167,0.3532,0.4055,0.4867
2870,0.4393,0.3502,0.2669,0.3676,0.4433
2871,0.5568,0.5219,0.8269,0.6815,0.5115
2872,0.7608,0.8391,0.8909,0.8054,0.4867
2873,0.5545,0.5199,0.7817,0.8875,0.4931
2874,0.8108,0.6808,0.8218,0.8841,0.4592
2875,0.1103,0.7235,0.0019,0.0655,0.5351
2876,0.2539,0.3596,0.3599,0.6361,0.5001
2877,0.7447,0.5073,0.8668,0.8448,0.4828
2878,0.5122,0.7858,0.3213,0.5626,0.4896
2879,0.8047,0.367,0.8539,0.7125,0.4929
2880,0.4176,0.8552,0.6711,0.6899,0.5309
2881,0.3237,0.346,0.423,0.4591,0.5013
2882,0.8294,0.695,0.9351,0.9301,0.4705
2883,0.7373,0.6173,0.7485,0.791,0.4782
2884,0.912,0.5938,0.7604,0.8612,0.4808
2885,0.633,0.8402,0.4154,0.4278,0.479
2886,0.6367,0.5597,0.5876,0.5251,0.5024
2887,0.6152,0.4821,0.9302,0.9552,0.5297
2888,0.7158,0.451,0.3909,0.6877,0.4674
2889,0.7373,0.3239,0.3825,0.466,0.485
2890,0.9498,0.6771,0.7437,0.7374,0.4813
2891,0.375,0.7137,0.3512,0.3298,0.5
2892,0.7234,0.3775,0.6204,0.6965,0.5023
2893,0.6813,0.4836,0.944,0.9366,0.3821
2894,0.8494,0.3499,0.9567,0.9593,0.4961
2895,0.4627,0.2867,0.3922,0.4007,0.5109
2896,0.2453,0.7055,0.59,0.4403,0.4581
2897,0.888,0.4665,0.6545,0.7308,0.5523
2898,0.491,0.6221,0.5692,0.2503,0.5226
2899,0.2714,0.2699,0.2933,0.2112,0.5278
2900,0.2639,0.454,0.2383,0.4202,0.4976
2901,0.4297,0.8231,0.7425,0.7489,0.5014
2902,0.3638,0.2729,0.5396,0.6047,0.5656
2903,0.3151,0.672,0.5313,0.5111,0.487
2904,0.6531,0.7103,0.7777,0.6038,0.4852
2905,0.1542,0.2224,0.3764,0.4574,0.4975
2906,0.5358,0.6946,0.4487,0.5444,0.495
2907,0.7979,0.5048,0.3784,0.5088,0.467
2908,0.7745,0.465,0.5508,0.3806,0.5389
2909,0.4968,0.3214,0.6809,0.7028,0.4889
2910,0.7855,0.6976,0.3405,0.4254,0.4856
2911,0.2635,0.2823,0.3344,0.4626,0.4937
2912,0.7715,0.2505,0.5165,0.7825,0.53
2913,0.8678,0.717,0.716,0.542,0.4763
2914,0.4225,0.6542,0.7804,0.7334,0.4919
2915,0.2844,0.7532,0.3557,0.6843,0.5123
2916,0.7363,0.4948,0.3864,0.536,0.5182
2917,0.7597,0.6933,0.5485,0.5781,0.4688
2918,0.2327,0.5497,0.7203,0.53,0.5214
2919,0.6306,0.7536,0.2557,0.2636,0.4845
2920,0.2917,0.5725,0.1963,0.3476,0.4916
2921,0.7617,0.4584,0.762,0.6222,0.5062
2922,0.9128,0.5816,0.8227,0.9198,0.4941
2923,0.865,0.5672,0.4227,0.6567,0.5081
2924,0.25,0.2667,0.6308,0.6379,0.4939
2925,0.5753,0.6234,0.6643,0.6488,0.457
2926,0.0992,0.7176,0.3581,0.6472,0.497
2927,0.8659,0.5251,0.8346,0.4314,0.5271
2928,0.409,0.3634,0.4787,0.4572,0.4747
2929,0.5655,0.6945,0.2835,0.6892,0.5206
2930,0.5417,0.7713,0.2752,0.4606,0.5273
2931,0.8383,0.9061,0.7653,0.9595,0.493
2932,0.3604,0.6095,0.5654,0.7123,0.4887
2933,0.6117,0.6172,0.6081,0.5326,0.4822
2934,0.7155,0.7588,0.6449,0.5148,0.4658
2935,0.2226,0.4473,0.2572,0.4219,0.5156
2936,0.9058,0.7409,0.891,0.8823,0.5104
2937,0.3737,0.4952,0.4107,0.2625,0.5492
2938,0.3838,0.7167,0.4667,0.4003,0.5167
2939,0.8351,0.6737,0.5217,0.4554,0.5647
2940,0.2852,0.629,0.6515,0.5976,0.4775
2941,0.7675,0.7282,0.6838,0.8312,0.5204
2942,0.8834,0.7399,0.8271,0.9121,0.4618
2943,0.5771,0.724,0.4482,0.3362,0.533
2944,0.7757,0.6493,0.5924,0.8175,0.4803
2945,0.8833,0.8552,0.8582,0.8673,0.4762
2946,0.4199,0.8152,0.5881,0.4674,0.4583
2947,0.2456,0.8433,0.4476,0.4893,0.4765
2948,0.861,0.6647,0.6626,0.6387,0.5293
2949,0.6929,0.8574,0.4969,0.5062,0.5096
2950,0.9601,0.6315,0.65,0.8898,0.5218
2951,0.449,0.7024,0.4437,0.6237,0.5022
2952,0.575,0.7566,0.7208,0.7063,0.5544
2953,0.3346,0.6608,0.6081,0.7758,0.5188
2954,0.8501,0.8895,0.8764,0.9045,0.4709
2955,0.3111,0.7055,0.1792,0.1136,0.559
2956,0.3186,0.2412,0.2837,0.1212,0.5091
2957,0.8721,0.5695,0.9137,0.9543,0.4646
2958,0.782,0.5656,0.9367,0.6842,0.4454
2959,0.7577,0.7647,0.9922,0.9958,0.4575
2960,0.4777,0.8814,0.6244,0.6005,0.5161
2961,0.8389,0.7145,0.4143,0.7575,0.4981
2962,0.2591,0.6782,0.6129,0.4413,0.5146
2963,0.4281,0.6777,0.6553,0.7013,0.5214
2964,0.9004,0.6852,0.8788,0.9625,0.4419
2965,0.6643,0.3244,0.323,0.6054,0.516
2966,0.1759,0.54,0.5702,0.3405,0.4613
2967,0.4228,0.5991,0.3293,0.4071,0.4966
2968,0.3459,0.4603,0.4356,0.629,0.4704
2969,0.9472,0.3047,0.6648,0.9089,0.5225
2970,0.9459,0.528,0.5911,0.8355,0.4161
2971,0.8091,0.6244,0.7355,0.5285,0.5185
2972,0.8667,0.508,0.7824,0.7799,0.5173
2973,0.959,0.7628,0.7491,0.852,0.5233
2974,0.596,0.281,0.4259,0.5478,0.5056
2975,0.5112,0.485,0.6736,0.6362,0.5158
2976,0.8998,0.6542,0.6429,0.7813,0.5411
2977,0.7896,0.7241,0.7864,0.9146,0.4945
2978,0.2969,0.77,0.7022,0.6044,0.5018
2979,0.3064,0.8421,0.5038,0.5064,0.4511
2980,0.9329,0.6534,0.7539,0.9378,0.5166
2981,0.9358,0.6241,0.6377,0.8289,0.4509
2982,0.8,0.3648,0.6202,0.5659,0.4902
2983,0.6361,0.5032,0.463,0.4556,0.4862
2984,0.7635,0.8056,0.2477,0.4651,0.4942
2985,0.6645,0.9157,0.7679,0.6907,0.5149
2986,0.771,0.4741,0.7238,0.282,0.5075
2987,0.4786,0.7973,0.5491,0.1819,0.5077
2988,0.5052,0.9228,0.5953,0.3358,0.4954
2989,0.8913,0.5545,0.75,0.5559,0.4337
2990,0.7103,0.2214,0.5216,0.6623,0.5208
2991,0.7756,0.6967,0.5642,0.6366,0.4798
2992,0.5982,0.4681,0.5915,0.669,0.4975
2993,0.9096,0.8703,0.7797,0.9456,0.5264
2994,0.9579,0.3423,0.7808,0.5108,0.4942
2995,0.7763,0.7882,0.7556,0.8551,0.4678
2996,0.4709,0.3653,0.5952,0.7727,0.5391
2997,0.8372,0.5774,0.6686,0.6095,0.4824
2998,0.8831,0.5502,0.7598,0.769,0.4858
2999,0.7061,0.2329,0.6229,0.4687,0.4755
3000,0.9198,0.8423,0.8629,0.5882,0.4801
3001,0.4189,0.7784,0.4915,0.745,0.5332
3002,0.8876,0.7336,0.7956,0.7416,0.46
3003,0.3369,0.6665,0.3421,0.5656,0.5245
3004,0.401,0.6366,0.5164,0.6874,0.5097
3005,0.7585,0.1943,0.7975,0.2946,0.4637
3006,0.5127,0.5093,0.3977,0.4697,0.5132
3007,0.3628,0.3647,0.587,0.7685,0.4438
3008,0.7008,0.9103,0.7931,0.9186,0.4386
3009,0.0753,0.7614,0.7341,0.407,0.4488
3010,0.5699,0.574,0.4381,0.712,0.5185
3011,0.3479,0.5393,0.7177,0.8602,0.4836
3012,0.9196,0.499,0.5875,0.8808,0.5281
3013,0.7771,0.9322,0.488,0.8575,0.508
3014,0.3857,0.2124,0.5823,0.4455,0.5306
3015,0.6724,0.3495,0.6857,0.6264,0.4308
3016,0.1786,0.7838,0.179,0.1849,0.544
3017,0.8102,0.4116,0.6727,0.7436,0.5419
3018,0.7221,0.6619,0.658,0.8258,0.5029
3019,0.2672,0.5652,0.315,0.15,0.5253
3020,0.2799,0.8104,0.4823,0.6837,0.4528
3021,0.1594,0.5614,0.4239,0.2078,0.5192
